route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
8__712___,9999_8__712___,9999_8__712___-8__712____2_08:30:00_2_-__4_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_09:15:00_1_-__5_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_09:15:00_2_-__5_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_10:00:00_1_-__6_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_10:00:00_2_-__6_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_10:45:00_1_-__7_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_10:45:00_2_-__7_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_11:30:00_1_-__8_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_11:30:00_2_-__8_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_12:15:00_1_-__9_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_12:15:00_2_-__9_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_13:00:00_1_-__10_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_13:00:00_2_-__10_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_13:45:00_1_-__11_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_13:45:00_2_-__11_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_14:30:00_1_-__12_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_14:30:00_2_-__12_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_15:15:00_1_-__13_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_15:15:00_2_-__13_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_16:00:00_1_-__14_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_16:00:00_2_-__14_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_16:45:00_1_-__15_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_16:45:00_2_-__15_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_17:30:00_1_-__16_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_17:30:00_2_-__16_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_18:15:00_1_-__17_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_18:15:00_2_-__17_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_19:00:00_1_-__18_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_19:00:00_2_-__18_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_19:45:00_1_-__19_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_19:45:00_2_-__19_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_20:30:00_1_-__20_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_20:30:00_2_-__20_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_21:15:00_1_-__21_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_21:15:00_2_-__21_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_22:00:00_1_-__22_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_22:00:00_2_-__22_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_22:45:00_1_-__23_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_22:45:00_2_-__23_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_23:30:00_1_-__24_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____2_23:30:00_2_s.__24_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla) superficie,1,,8__712____2_s._IT_2,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_00:15:00_1_s.__24_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_s._IT_2,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_00:15:00_2_s.__24_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla) superficie,1,,8__712____2_s._IT_2,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_01:00:00_2_s.__25_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla) superficie,1,,8__712____2_s._IT_2,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_07:00:00_1_-__1_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_07:00:00_2_-__1_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_07:45:00_1_-__2_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_07:45:00_2_-__2_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_08:30:00_1_-__3_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_08:30:00_2_-__3_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_09:15:00_1_-__4_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_09:15:00_2_-__4_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_10:00:00_1_-__5_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_10:00:00_2_-__5_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_10:45:00_1_-__6_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_10:45:00_2_-__6_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_11:30:00_1_-__7_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_11:30:00_2_-__7_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_12:15:00_1_-__8_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_12:15:00_2_-__8_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_13:00:00_1_-__9_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_13:00:00_2_-__9_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_13:45:00_1_-__10_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_13:45:00_2_-__10_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_14:30:00_1_-__11_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_14:30:00_2_-__11_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_15:15:00_1_-__12_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_15:15:00_2_-__12_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_16:00:00_1_-__13_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_16:00:00_2_-__13_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_16:45:00_1_-__14_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_16:45:00_2_-__14_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_17:30:00_1_-__15_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_17:30:00_2_-__15_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_18:15:00_1_-__16_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_18:15:00_2_-__16_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_19:00:00_1_-__17_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_19:00:00_2_-__17_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_19:45:00_1_-__18_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_19:45:00_2_-__18_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_20:30:00_1_-__19_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_20:30:00_2_-__19_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_21:15:00_1_-__20_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_21:15:00_2_-__20_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_22:00:00_1_-__21_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_22:00:00_2_-__21_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_22:45:00_1_-__22_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_22:45:00_2_-__22_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_23:30:00_1_-__23_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____3_23:30:00_2_s.__23_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla) superficie,1,,8__712____2_s._IT_2,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_05:40:00_2_-__1_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_06:00:00_2_-__2_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_06:10:00_1_-__1_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_06:15:00_2_-__3_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_06:30:00_1_-__2_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_06:30:00_2_-__4_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_06:45:00_2_-__5_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_06:52:00_1_-__3_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_07:00:00_2_-__6_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_07:07:00_1_-__4_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_07:15:00_2_-__7_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_07:22:00_1_-__5_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_07:30:00_2_-__8_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_07:37:00_1_-__6_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_07:45:00_2_-__9_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_07:52:00_1_-__7_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_08:00:00_2_-__10_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_08:07:00_1_-__8_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_08:15:00_2_-__11_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_08:22:00_1_-__9_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_08:30:00_2_-__12_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_08:37:00_1_-__10_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_08:45:00_2_-__13_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_08:52:00_1_-__11_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_09:00:00_2_-__14_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_09:07:00_1_-__12_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_09:15:00_2_-__15_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_09:22:00_1_-__13_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_09:30:00_2_-__16_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_09:37:00_1_-__14_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_09:45:00_2_-__17_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_09:52:00_1_-__15_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_10:00:00_2_-__18_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_10:07:00_1_-__16_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_10:20:00_2_-__19_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_10:22:00_1_-__17_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_10:37:00_1_-__18_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_10:40:00_2_-__20_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_10:50:00_1_-__19_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_11:00:00_2_-__21_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_11:10:00_1_-__20_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_11:20:00_2_-__22_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_11:30:00_1_-__21_8__712___,AV.ESPAÑA-AV.MADRID,712 TRES CANTOS (Por Avda. Encuartes),0,,8__712____1_-_IT_1,0
8__712___,9999_8__712___,9999_8__712___-8__712____7_11:40:00_2_-__23_8__712___,INTERCAMBIADOR DE PLAZA CASTILLA,712 MADRID (Pza. Castilla),1,,8__712____2_-_IT_1,0
